user,t,item,feat_0,feat_1
4377,2,9306,2182,65
4377,3,7400,2542,12
4377,4,752,1882,17
4377,5,752,1882,17
4377,6,2214,885,22
4377,7,2008,1912,42
4377,7,5596,1912,42
4377,8,8497,2359,44
4377,9,5701,2739,60
4377,10,4779,2925,64
4377,11,4506,167,29
5901,0,7674,32,38
8518,0,924,778,45
8518,1,2304,94,51
8518,2,2037,2220,50
8518,2,2037,2220,50
8518,2,2037,2220,50
8518,2,2183,3860,52
8518,3,2313,160,47
8518,4,7209,269,14
8518,5,9725,4647,9
8518,6,89,2359,44
8518,7,3147,3795,39
8518,8,6213,269,47
8518,8,7376,73,63
8518,8,8644,269,14
8518,8,2353,3801,9
8518,8,2353,3801,9
8518,8,3842,269,14
8518,9,8702,3801,44
8518,10,4712,2167,44
8518,11,2353,3801,9
8518,12,2514,312,9
8518,13,4873,2359,44
8518,14,8677,1625,63
8518,15,8702,3801,44
8518,16,3529,1257,50
1983,0,8478,1327,20
1983,0,3907,1327,20
1983,0,4330,1327,20
1983,0,8832,1327,20
1983,0,5256,1327,20
1983,0,4629,1327,20
1983,0,6519,1327,20
1983,0,6394,1327,20
1983,0,1623,1327,20
1983,0,8159,1327,20
1983,1,8116,1873,64
1983,2,4709,1327,20
1983,2,5307,1327,20
1983,2,5307,1327,20
1983,2,9687,1327,20
1983,2,9687,1327,20
1983,2,4709,1327,20
1983,2,4709,1327,20
1983,2,6163,1327,20
1983,2,6163,1327,20
1983,2,2819,1327,20
1983,2,9691,1327,20
1983,2,6197,1327,20
1983,2,6519,1327,20
1983,2,6519,1327,20
1983,2,8832,1327,20
1983,2,8832,1327,20
1983,2,2819,1327,20
1983,3,1782,3155,47
1983,4,9132,863,20
1983,5,1225,3064,10
1983,5,6332,3064,45
1983,5,6062,3064,10
1983,6,7274,1174,63
1983,6,7274,1174,63
1983,7,3550,507,47
1983,7,5353,507,47
1983,8,3690,1327,20
1983,8,8706,1327,20
1983,8,6519,1327,20
1983,8,9425,1327,20
1983,8,5307,1327,20
1729,0,2510,3274,42
1729,0,2510,3274,42
1729,1,5067,4482,30
1729,1,5067,4482,30
1729,2,7669,624,2
1729,3,5067,4482,30
1729,4,5474,3336,9
1729,5,3658,1108,63
1729,5,3658,1108,63
1729,6,2674,3404,44
1729,7,6072,3728,32
1729,7,6072,3728,32
1729,8,4114,1612,23
1729,9,4114,1612,23
1729,10,1000,4222,20
1729,10,6989,4222,20
1729,10,8491,4222,20
1729,10,678,4222,20
1729,10,1125,4222,20
1729,10,8575,4222,20
4101,0,2422,2821,66
4101,1,1264,3311,14
4101,1,6418,3311,14
4101,1,491,3311,14
4101,1,2267,3311,14
4101,2,8936,3311,14
4101,2,8326,3311,14
4101,2,3604,3311,47
4101,2,7658,3311,14
4101,3,7818,2377,58
4101,3,9221,3311,14
4101,3,1264,3311,14
4101,4,4490,3311,45
4101,4,5513,3311,14
4101,4,7973,3311,14
4101,4,2745,3311,14
4101,5,2949,3311,14
4101,5,1617,3311,14
4101,5,2826,3311,14
4101,5,8326,3311,14
4101,5,1226,3311,14
4101,5,9419,3311,14
4101,5,2370,3311,14
4101,5,2803,3311,14
4101,6,8066,2403,20
4101,7,8936,3311,14
4101,7,2803,3311,14
4101,7,2949,3311,14
4101,7,1030,3311,14
4101,7,5513,3311,14
4101,7,3255,3311,14
4101,8,5379,3311,14
4101,8,2826,3311,14
4101,8,1030,3311,14
4101,8,8326,3311,14
4101,8,3255,3311,14
4101,8,4713,3311,14
4101,8,3889,3311,14
4101,8,615,3311,14
987,0,191,1134,65
987,0,191,1134,65
987,0,9100,1134,65
987,0,9100,1134,65
987,1,4972,4765,32
987,2,1823,4248,47
987,3,3711,450,64
987,3,3711,450,64
987,3,3711,450,64
987,3,3711,450,64
987,3,3711,450,64
987,3,3711,450,64
987,4,8269,413,38
987,5,2701,4706,47
987,6,6437,3555,63
987,7,1281,725,47
987,8,8701,3465,20
987,9,2682,952,47
987,10,9834,2920,32
987,11,3711,450,64
987,11,3711,450,64
987,11,3711,450,64
987,11,3711,450,64
987,12,5182,2194,65
987,12,5487,2194,65
987,13,2237,3107,47
987,13,3888,3107,47
987,13,8402,3107,65
987,13,1370,3107,47
987,13,1174,3107,47
987,13,2296,3107,47
987,13,1904,3107,47
987,14,5538,3281,35
987,15,2518,2315,16
987,16,9061,3516,6
691,0,716,1633,38
691,1,4710,3097,51
691,1,4710,3097,51
691,1,4710,3097,51
691,1,4710,3097,51
691,1,4710,3097,51
691,2,1497,201,9
691,3,417,4294,51
691,4,4219,929,57
691,5,1320,2554,57
691,5,1320,2554,57
691,5,1320,2554,57
691,5,1320,2554,57
691,5,1320,2554,57
691,5,1320,2554,57
691,5,1320,2554,57
691,5,1320,2554,57
691,5,1320,2554,57
7712,0,7389,1309,60
7712,0,7389,1309,60
7712,0,7389,1309,60
7712,0,7389,1309,60
7712,0,7389,1309,60
7712,0,7389,1309,60
7712,0,1630,1309,66
7712,1,1443,1217,38
7712,2,1066,3588,16
7712,3,3635,784,16
7712,4,4619,1208,59
7712,4,8966,1208,59
7712,5,7972,3955,50
7852,0,9649,238,45
7852,1,3842,269,14
7852,2,6586,1704,58
7852,2,6586,1704,58
7852,3,2072,417,58
7852,3,2072,417,58
7852,3,2072,417,58
7852,3,2072,417,58
1305,0,2676,269,14
1305,0,7860,269,14
1305,0,6919,269,14
1305,1,3790,4492,58
1305,2,9273,269,14
1305,2,1441,269,14
1305,2,4087,269,14
1305,3,2323,269,14
1305,3,3150,269,14
1305,3,7139,269,14
1305,3,2878,269,14
1305,3,7356,269,14
1305,3,1816,269,14
1305,3,1441,269,14
1305,3,3842,269,14
1305,4,1691,269,14
1305,4,5869,269,14
1305,4,2309,269,14
1305,4,3766,269,14
1305,4,8903,269,14
1305,4,3267,269,14
1305,4,2323,269,14
1305,4,8644,269,14
1305,5,3079,114,58
1305,5,3079,114,58
1305,6,2323,269,14
1305,6,5498,269,45
1305,6,8949,269,14
1305,6,4948,269,14
1305,6,1691,269,14
1305,6,7866,269,14
1305,7,4087,269,14
1305,7,5869,269,14
1305,7,4340,269,14
1305,7,4677,269,14
1305,7,2878,269,14
1305,7,7092,269,14
1305,7,2110,269,14
1305,7,9123,269,14
9745,0,8938,3382,60
9745,0,8938,3382,60
9745,0,8938,3382,60
9745,0,8938,3382,60
9745,0,8938,3382,60
9745,0,8938,3382,60
9745,0,8938,3382,60
9745,1,274,2053,35
9745,2,5788,4733,52
9745,3,8938,3382,60
9745,3,8938,3382,60
9745,4,8448,4204,58
9745,4,8448,4204,58
9745,4,8448,4204,58
9745,5,9316,19,32
9745,6,5788,4733,52
9745,7,5788,4733,52
9745,8,5788,4733,52
9745,8,5788,4733,52
9745,9,5788,4733,52
9745,10,5788,4733,52
9745,11,5763,2101,60
9745,11,5763,2101,60
9745,11,5788,4733,52
9745,12,5788,4733,52
9745,13,208,1766,60
9745,13,5763,2101,60
9745,13,5763,2101,60
9745,13,208,1766,60
9745,14,5763,2101,60
9745,14,5763,2101,60
9745,15,7210,2635,50
9745,16,5763,2101,60
9745,17,8938,3382,60
9745,17,3626,3868,58
9745,17,8938,3382,60
9745,17,8938,3382,60
9745,18,5949,267,35
4283,0,2446,3151,38
4283,0,2446,3151,38
4283,1,6369,1889,23
4283,1,6369,1889,23
4283,1,7399,1889,23
4283,1,7399,1889,23
4283,1,7399,1889,23
4283,1,555,1889,23
4283,1,5149,1889,23
4283,1,5149,1889,23
4283,2,7527,242,52
2487,0,1194,2147,44
2487,1,5719,3943,57
2487,2,9674,2838,44
2487,3,2390,2696,44
88,0,7470,4043,57
88,0,7470,4043,57
88,1,4972,4765,32
88,2,3758,1042,29
88,2,3758,1042,29
88,3,1336,725,65
88,3,6149,725,47
88,4,4375,160,47
88,5,9062,1616,35
88,5,4943,1027,51
88,5,4943,1027,51
88,6,6575,2091,64
88,7,6682,3540,66
88,8,4002,1374,58
5106,0,544,3703,23
5106,0,544,3703,23
5106,1,1454,1181,44
5106,2,5682,497,55
5106,3,45,2534,44
5106,4,9031,4734,20
5106,5,3820,4157,64
5106,6,2604,4797,45
5106,7,3773,3873,23
5106,7,4775,4679,64
5106,7,8277,129,58
5106,8,9051,948,14
5106,8,9051,948,14
5106,9,674,2759,20
5106,10,674,2759,20
5106,11,7807,129,58
5106,12,6286,366,47
5106,13,6953,1418,14
5106,13,6953,1418,14
5106,14,3930,1419,20
5106,15,2972,2547,64
5106,15,2972,2547,64
5106,16,7590,1078,64
5106,16,7590,1078,64
5106,17,505,1418,14
5106,18,5634,366,47
5106,19,7238,2764,64
5106,19,2557,3674,20
5106,20,7516,3068,47
5106,20,7451,4262,58
5106,20,7451,4262,58
5106,21,7023,2586,64
5106,21,7023,2586,64
5106,22,9591,771,14
5106,23,7023,2586,64
5106,24,2035,2925,64
9489,0,7421,4704,66
9489,1,1492,3744,66
9489,1,1492,3744,66
9489,1,1492,3744,66
9489,2,1492,3744,66
9489,2,1492,3744,66
9489,2,1492,3744,66
9489,2,1492,3744,66
9489,3,1676,1790,29
9489,4,8322,4138,15
9489,5,5094,823,63
9489,5,5094,823,63
9489,5,5094,823,63
9489,5,5094,823,63
9489,6,7747,425,16
9489,7,3161,3494,66
9489,7,4900,3494,66
9489,7,4900,3494,66
9489,8,5773,4196,44
9489,9,4481,2361,20
9489,9,8473,2361,20
2124,0,3266,3307,57
2124,1,8520,2164,50
2124,2,3226,4207,63
2124,2,3226,4207,63
2124,2,3226,4207,63
2124,2,3509,1605,44
2124,3,2742,1203,54
2124,4,9563,427,63
2124,5,6560,1293,40
2124,6,1462,4377,0
2124,7,1462,4377,0
2124,8,2044,3758,20
2124,9,9851,2794,25
2124,10,2044,3758,20
2124,11,4126,2128,64
2124,12,6321,1808,20
2124,13,9280,1061,20
2124,14,1422,4532,20
2124,15,9498,3289,60
3529,0,8654,691,20
3529,1,796,703,47
3529,2,4279,3006,12
3529,3,796,703,47
3529,3,796,703,47
3529,4,7000,814,15
4889,0,3569,2688,59
4889,1,7612,3649,17
4889,1,918,2530,47
4889,2,918,2530,47
4889,3,7612,3649,17
4889,4,1462,4377,0
4889,5,4529,3107,47
4889,6,4653,3117,29
4889,6,4653,3117,29
4889,7,191,1134,65
4889,8,1347,2496,18
3185,0,2098,3867,45
3185,1,2902,3470,20
3185,2,2902,3470,20
3185,3,346,3821,20
3185,3,346,3821,20
3185,3,346,3821,20
3185,4,346,3821,20
3185,5,8296,1327,20
3185,5,5307,1327,20
3185,6,2902,3470,20
9509,0,9563,427,63
9509,1,1195,4151,50
9509,2,2621,849,9
9509,3,9019,852,0
9509,4,160,1112,57
9509,4,8301,3101,52
9509,4,8301,3101,52
9509,5,960,1889,52
9509,5,9673,2782,29
9509,6,8790,1889,57
9509,6,9725,4647,9
9509,7,7781,4077,58
9509,8,2481,1889,59
9509,8,2481,1889,59
9509,9,5100,4765,32
9509,10,8853,322,57
9509,11,7950,4381,32
3391,0,6952,1019,15
3391,1,8045,4042,57
3391,1,8045,4042,57
3391,1,4472,4638,57
3391,2,6929,298,57
3391,2,6929,298,57
3391,2,6929,298,57
3391,2,5190,298,57
3391,2,6929,298,57
3391,2,2330,298,22
3391,2,5290,298,57
3391,2,5290,298,57
3391,2,2330,298,22
3391,3,3464,298,65
3391,3,8934,298,23
3391,3,8736,298,29
3391,4,7243,4030,20
3391,4,5066,4030,20
3391,4,514,4030,20
3391,4,514,4030,20
3391,4,3129,4030,20
3391,4,7243,4030,20
4434,0,1890,4565,47
4434,1,1253,2377,19
4434,1,2857,2377,19
4434,2,1434,3878,64
4434,2,6270,2899,31
4434,3,7612,3649,17
8460,0,7606,1548,25
8460,0,7867,1548,25
8460,1,1229,2975,32
8460,1,3341,2975,32
8460,1,4076,2975,32
8460,1,530,2975,32
8460,2,9347,1597,20
8460,3,2707,2975,32
8460,3,4141,2975,32
8460,3,2884,2975,32
8460,3,3358,2975,32
8460,4,7373,1585,66
8460,5,1704,2956,66
1932,0,7683,3450,59
1932,1,1825,1583,20
1932,2,2902,3470,20
1932,3,2617,3176,16
1932,4,2902,3470,20
1932,5,2902,3470,20
1932,6,191,1134,65
1932,6,3831,1219,65
1932,7,2601,2141,14
1932,8,580,587,57
1932,8,580,587,57
1932,8,580,587,57
1932,8,580,587,57
1932,9,4472,4638,57
1932,10,3089,910,51
1932,11,1825,1583,20
8544,0,4138,4292,47
8544,0,2580,4292,47
8544,1,8935,2784,44
8544,2,1250,3516,6
8544,3,8221,4292,20
8544,3,8979,4292,20
8544,3,3695,4292,20
8544,3,4471,4292,47
8544,4,4712,2167,44
8544,4,8552,2710,20
8544,5,1933,169,14
8544,6,8552,2710,20
8544,7,8552,2710,20
8544,8,6695,1489,58
8544,8,6695,1489,58
8544,8,6695,1489,58
8544,8,6695,1489,58
8544,8,6695,1489,58
8544,8,6695,1489,58
8544,9,866,1760,33
8544,10,9061,3516,6
9272,0,3882,3922,44
9272,1,4249,4222,20
9272,2,9560,948,14
9272,3,5536,2710,20
9272,3,9808,3826,0
9272,4,5144,3064,10
9272,5,5299,3158,64
9272,5,3193,2956,66
9272,6,5232,2918,14
9272,7,56,1873,64
9272,8,3496,2291,21
9272,9,3756,1844,20
9272,10,5232,2918,14
9272,10,9051,948,14
9272,10,9051,948,14
9272,11,9560,948,14
9272,11,9034,916,20
9272,12,8845,118,29
9272,13,7140,1428,39
9272,13,5758,1095,20
9272,14,9095,3667,23
9272,15,7744,3138,60
9272,15,2313,160,47
9272,16,6439,1170,14
9272,17,2468,4679,64
9272,18,9445,3272,45
9272,19,3743,1421,20
9272,20,40,2236,20
9272,20,40,2236,20
9272,20,3743,1421,20
9272,21,7784,3667,23
9272,22,6567,3922,47
9272,23,9490,3922,45
9272,24,7569,1418,14
9272,25,6913,2029,20
9272,26,8762,2029,20
9272,27,3125,3674,20
9272,28,40,2236,20
2364,0,8144,269,14
2364,0,7029,269,14
2364,0,3896,269,14
2364,0,5418,269,14
2364,1,7866,269,14
2364,1,3282,269,14
2364,1,8144,269,14
2364,1,6919,269,14
2364,2,8893,3985,38
2364,3,7754,4155,14
2364,4,278,2080,32
2364,4,278,2080,32
2364,4,6527,2080,32
3298,0,9173,1606,52
5631,0,9042,3465,20
5631,1,334,2665,9
5631,2,7485,2341,42
5631,3,4810,4046,20
5631,3,4810,4046,20
5631,3,4810,4046,20
5631,4,7226,4265,20
5631,4,5787,3042,0
5631,5,5554,4432,50
5631,6,334,2665,9
5631,7,6216,1508,20
5631,7,21,1508,20
5631,7,6806,2168,0
5631,8,8801,4744,0
5631,9,6780,2371,58
5631,9,6780,2371,58
5631,10,4802,2622,63
5631,10,4802,2622,63
5631,10,4802,2622,63
6319,0,7122,274,38
6319,1,5260,3704,65
6319,2,1984,1327,20
6319,3,8829,1638,32
6319,4,8458,1035,60
6319,4,8458,1035,60
6319,4,8458,1035,60
6319,4,8458,1035,60
6319,4,7187,1035,60
6319,4,7187,1035,60
6319,4,7187,1035,60
6319,4,8458,1035,60
6319,5,8888,587,23
6319,6,7111,1327,20
6319,6,8478,1327,20
6319,6,578,1327,20
6319,6,578,1327,20
6319,6,3453,1327,20
6319,6,6291,1327,20
6319,6,6146,47,0
6319,6,6146,47,0
6319,6,6146,47,0
6319,6,6146,47,0
6319,6,8832,1327,20
6319,6,8832,1327,20
6319,6,6291,1327,20
6319,7,6146,47,0
6319,7,6146,47,0
6319,7,6146,47,0
6319,7,6146,47,0
6319,7,6146,47,0
1108,0,7359,4022,67
1108,0,5632,2933,14
1108,1,4879,2476,55
1108,2,6730,3336,9
1108,2,5202,1142,58
1108,3,1058,3002,20
1108,3,6938,3138,60
1108,4,7612,3649,17
1108,4,7612,3649,17
1108,4,7612,3649,17
1108,4,7612,3649,17
1108,5,7612,3649,17
1108,6,7612,3649,17
1108,7,7612,3649,17
1108,8,7612,3649,17
1108,9,8030,1337,42
1108,9,8030,1337,42
1108,10,5261,2657,22
1108,10,5261,2657,22
1108,10,5261,2657,22
1108,10,8273,2657,22
1108,10,8273,2657,22
1108,10,8273,2657,22
1108,10,8273,2657,22
1108,10,8273,2657,22
1108,10,8273,2657,22
1108,10,8273,2657,22
1108,10,8273,2657,22
1108,10,8273,2657,22
1108,11,7612,3649,17
1108,12,7612,3649,17
1108,13,7612,3649,17
1108,14,7612,3649,17
1108,15,8380,1022,20
1108,16,9046,818,23
1108,16,3660,1441,44
1108,17,9797,4252,23
2927,0,4373,397,59
2927,1,623,4373,29
2927,2,931,4028,60
2927,3,7244,4730,58
2927,4,2193,3728,32
2927,4,2193,3728,32
2927,5,2823,3135,57
2927,5,2823,3135,57
2927,5,2185,3135,59
2927,5,6415,3135,65
2927,5,2321,3135,57
2927,5,5386,3135,23
2927,5,8679,3135,23
2927,5,4273,3135,57
2927,5,1862,3135,52
2927,5,3437,3135,23
2927,5,3437,3135,23
2927,5,655,3135,23
2927,5,2029,3135,44
2927,5,7070,3135,59
2927,5,4400,3135,44
2927,6,9316,19,32
2927,7,9327,3752,50
2927,7,9327,3752,50
2927,7,9327,3752,50
2927,8,1918,4684,52
2927,9,1679,100,21
2927,10,8825,4300,20
2927,11,5811,4300,20
2927,12,7081,4089,20
2927,13,7853,4534,20
2927,14,6875,4300,20
2927,15,5429,3057,9
2927,16,8212,3684,58
8503,0,7612,3649,17
8503,1,6805,2388,64
8503,1,6805,2388,64
8503,1,6805,2388,64
8503,1,6805,2388,64
8503,1,987,4024,64
8503,1,2546,3566,64
8503,1,533,2388,64
8503,2,7896,3061,64
8503,3,6289,3135,32
8503,3,6289,3135,32
8503,3,7688,3135,54
8503,4,9090,3859,64
8503,4,9090,3859,64
8503,4,9090,3859,64
8503,5,2932,4762,44
8503,6,2198,3135,65
8503,6,312,3135,57
8503,6,4857,3135,65
8503,7,4438,2534,44
8503,8,1638,1623,21
8503,9,8057,1328,0
8503,9,8057,1328,0
8503,10,1639,1759,52
8503,11,6124,2227,44
8503,12,2962,1705,0
8503,12,2962,1705,0
8503,12,2962,1705,0
8503,13,8401,2534,44
8503,13,6479,3416,58
8503,14,896,526,44
8503,15,296,2831,65
8503,15,296,2831,65
8503,16,1660,2870,12
8503,17,3399,1802,55
8503,18,8662,1347,0
8503,19,1502,4069,45
8503,20,958,1522,47
8503,20,2626,1522,47
8503,20,9688,1522,47
8503,21,32,2701,58
8503,21,7533,2701,58
8503,22,7023,2586,64
8503,22,7023,2586,64
8503,23,788,2022,57
8503,24,4384,4110,20
8503,25,2582,2268,52
8503,25,4531,2268,52
8503,25,2925,4000,57
8503,26,9118,4679,64
8503,26,9118,4679,64
8503,26,9118,4679,64
8503,27,9118,4679,64
8503,27,9118,4679,64
8503,28,8889,296,63
8503,29,3077,253,23
8503,29,4044,253,23
8503,30,8806,2359,44
8503,31,8872,1102,0
8503,32,1052,4099,63
8503,33,3951,4137,14
423,0,6153,1181,44
423,1,4891,2186,44
423,2,9713,2784,44
423,2,5505,2359,44
423,3,9020,2359,44
423,4,9036,1012,35
423,5,7612,3649,17
423,6,7612,3649,17
423,7,7612,3649,17
423,8,2892,2900,32
423,9,6999,2359,44
423,10,6582,4282,47
423,11,8193,2238,59
423,11,8193,2238,59
423,11,8193,2238,59
423,11,4822,2238,22
423,11,4822,2238,22
423,11,4822,2238,22
4383,0,8144,269,14
4383,0,6919,269,14
4383,0,1691,269,14
4383,0,4766,269,14
4383,0,3803,269,14
4383,1,2484,3922,45
4383,2,2878,269,14
4383,2,8144,269,14
4383,2,115,269,14
4383,2,4677,269,14
4383,2,9648,269,14
4383,3,6567,3922,47
4383,4,9490,3922,45
4383,4,2484,3922,45
4383,5,4790,269,14
4383,5,6448,269,14
4383,5,8978,269,14
4383,5,2201,269,14
4383,6,4190,3922,45
4383,7,4766,269,14
4383,8,8486,2673,57
4383,9,5646,2262,20
4383,10,6953,1418,14
4383,11,236,269,14
4383,11,9667,269,14
4383,12,236,269,14
4383,12,9648,269,14
4383,12,9667,269,14
4383,12,1430,269,14
4383,12,3009,269,14
4383,13,605,3745,12
4383,14,9187,2262,20
4383,14,7075,2262,20
4383,15,8608,269,45
4383,15,2323,269,14
4383,15,2069,269,14
4383,15,2285,269,14
4383,16,1691,269,14
4383,16,8903,269,14
4383,16,6541,269,14
4383,17,4495,269,14
4383,17,5733,269,14
4383,17,5056,269,14
4383,17,1691,269,14
4383,17,8903,269,14
4383,18,2761,3107,47
4383,18,2237,3107,47
4383,18,1055,3107,47
4383,18,8885,3107,47
4383,18,7314,3107,65
2575,0,6982,775,20
2575,0,4541,2036,20
2575,0,5452,3224,52
2575,1,7551,3802,0
2575,2,3521,3904,58
2575,3,3856,2783,58
2575,4,5041,170,52
2575,5,1083,4494,47
2575,6,4575,3369,2
2575,7,4907,3031,58
2575,8,7613,1457,20
2575,9,7847,3567,57
2575,9,7847,3567,57
2575,10,5411,4317,67
2575,11,1837,1713,15
2575,12,7012,1281,32
2575,13,2687,2752,39
1896,0,6658,2075,51
1896,1,1796,3593,16
1896,1,1419,3593,16
1896,2,5405,280,59
1896,3,5405,280,59
1896,4,5405,280,59
5912,0,7156,4636,44
5912,1,9368,3738,0
5912,2,2044,3758,20
3690,0,7449,3802,0
3690,1,447,2359,44
3690,2,5902,3802,0
3690,3,5341,3802,0
3690,3,8947,3802,0
3690,4,7036,291,43
6675,0,2047,3107,47
6675,0,2933,3107,47
6675,0,2862,3107,47
6675,0,2945,1551,65
6675,0,8939,3107,47
6675,1,1825,1583,20
6675,1,4541,2036,20
6675,2,2574,1118,29
6675,3,1823,4248,47
6675,4,3573,1457,20
6675,5,9335,4487,47
6675,6,50,2182,47
6675,6,5182,2194,65
6675,7,1970,2060,47
6675,8,779,2262,20
6675,8,3230,2262,20
6675,9,7013,3706,62
6675,9,7013,3706,62
6675,10,9748,3107,20
6675,11,3888,3107,47
6675,11,6621,4020,20
9147,0,5291,2317,14
9147,0,7212,2317,14
9147,1,5291,2317,14
9147,1,7212,2317,14
9147,2,7496,996,47
9147,3,8181,4377,0
9147,4,6267,388,64
9147,4,6267,388,64
9147,5,3009,269,14
9147,5,2260,269,14
9147,5,9141,269,14
8301,0,6352,494,16
8301,1,4184,4765,32
8301,2,4382,4293,23
8301,3,8962,4108,22
8301,3,8962,4108,22
8301,3,8962,4108,22
8301,3,4821,2761,20
8301,4,2327,3507,21
8301,5,1405,3507,16
8301,6,5222,643,64
8301,6,8828,641,44
8301,7,2427,1297,40
8301,8,8030,1337,42
8301,9,7068,1676,22
8301,9,7068,1676,22
8301,9,7068,1676,22
8301,9,7068,1676,22
8301,9,7068,1676,22
8301,9,7068,1676,22
8301,9,2214,885,22
8301,9,2214,885,22
8301,9,2214,885,22
8301,9,542,1676,22
8301,9,542,1676,22
8301,9,2357,1676,22
8301,9,7068,1676,22
8301,10,1274,4654,51
8301,10,1274,4654,51
8301,10,8222,1251,51
8301,10,8222,1251,51
8301,10,5174,834,51
8301,11,9058,2770,32
8301,11,7638,2770,32
8301,12,707,4098,57
8301,13,9624,2502,42
8301,13,4530,4119,20
1083,0,85,1889,44
1083,1,6971,269,14
1083,1,4677,269,14
1083,1,4929,269,14
1083,2,6010,2692,54
1083,2,1915,3077,67
1083,3,3766,269,14
1083,3,3896,269,14
1083,3,5081,269,14
1083,3,8608,269,45
1083,3,8795,269,14
1083,4,236,269,14
1083,5,4491,2279,20
1083,6,4832,3107,65
1083,7,2014,3027,29
1083,8,9423,2354,60
1083,8,9423,2354,60
1083,8,9423,2354,60
1083,9,4491,2279,20
1083,9,968,2279,20
1083,9,3024,2279,20
1083,9,4491,2279,20
9625,0,9090,3859,64
9625,1,9819,619,14
9625,1,5516,4222,20
9625,1,4249,4222,20
9625,1,5977,4222,20
9625,2,7612,3649,17
9625,3,1579,3202,51
9625,4,5900,2918,14
9625,5,4926,4790,57
9625,5,4926,4790,57
9625,6,266,171,66
9625,6,266,171,66
9625,7,7970,4267,45
9625,8,266,171,66
9625,8,266,171,66
9625,9,2630,398,57
9625,9,2630,398,57
9625,10,4152,1020,15
9625,11,7036,291,43
9625,11,6820,2922,38
9625,12,743,2427,64
9625,13,7982,4563,20
3693,0,5314,3605,57
3693,1,7612,3649,17
3693,2,1863,1372,58
3693,2,1863,1372,58
3693,3,9857,3508,20
3693,4,3716,4041,9
3693,5,1096,2532,29
3693,6,6798,4679,64
3693,6,6798,4679,64
3693,6,6798,4679,64
3693,7,1683,3069,64
3693,7,1683,3069,64
3693,7,1683,3069,64
60,0,7612,3649,17
60,0,7612,3649,17
60,1,6828,1259,12
60,2,9839,3107,47
60,2,9561,3107,47
60,2,3076,3107,47
60,3,1336,725,65
60,3,1336,725,65
60,4,4110,4239,30
60,5,7612,3649,17
60,6,7612,3649,17
60,7,758,1284,32
4333,0,6369,1889,23
4333,0,85,1889,44
4333,0,8516,1889,65
4333,0,8790,1889,57
4333,0,7426,1889,23
4333,0,7426,1889,23
4333,0,9040,1889,59
4333,0,5258,1889,18
4333,0,5258,1889,18
4333,1,2313,160,47
4333,1,1547,160,47
4121,0,8834,1409,0
4121,1,7612,3649,17
4121,1,7612,3649,17
4121,2,7612,3649,17
4121,3,4213,3986,0
4121,4,7646,280,59
4121,4,7646,280,59
4121,5,9286,3181,44
4121,6,5345,888,32
4121,6,3261,888,32
4121,6,3261,888,32
4121,7,7847,3567,57
2838,0,2105,1980,30
2838,1,9576,4222,20
2838,1,6989,4222,20
2838,1,6767,4222,20
2838,2,1032,2850,57
2838,2,6445,1873,64
2838,2,5099,2121,23
2838,3,603,1609,5
2838,4,3096,1181,5
2838,4,3096,1181,5
2838,5,603,1609,5
2838,6,1329,2186,44
2838,6,3095,4738,62
2838,7,538,1576,20
2838,7,5720,1576,20
2838,8,9452,1181,38
2838,8,9452,1181,38
2838,8,538,1576,20
2838,8,3845,1181,38
2838,8,5720,1576,20
2838,9,6989,4222,20
2838,10,6050,2764,23
2838,11,7990,2452,0
2838,11,7990,2452,0
2838,12,538,1576,20
2838,12,9775,1576,20
2838,13,3226,4207,63
2838,13,3226,4207,63
2838,13,3226,4207,63
1980,0,5248,3384,39
1980,1,602,4759,50
1980,1,602,4759,50
1980,2,5248,3384,39
1980,2,5248,3384,39
1980,3,1788,3416,58
1980,4,7613,1457,20
1980,4,4420,1457,20
1980,4,6646,1457,20
1980,4,6646,1457,20
1980,5,314,422,58
1980,6,5205,1047,2
1980,7,8131,1533,2
1980,8,1194,2147,44
1980,9,8392,4251,15
1980,9,5351,1649,10
1980,9,8392,4251,15
1980,10,368,1555,59
1980,10,368,1555,59
1980,11,5609,2147,44
1980,12,1066,3588,16
1980,13,9020,2359,44
1980,13,5270,2359,44
1980,14,5368,2401,53
1980,15,4317,1119,22
1980,15,4317,1119,22
1980,16,3713,1085,23
1980,17,7637,432,39
1980,17,7637,432,39
1980,18,6913,2029,20
7824,0,3292,4682,20
7824,0,3292,4682,20
7824,1,7571,1232,59
7824,1,7612,3649,17
7824,2,8558,1821,59
7824,3,7141,2277,58
7824,3,7141,2277,58
7824,3,7141,2277,58
3723,0,6554,3107,45
3723,0,3209,3107,47
3723,0,982,3107,47
3723,0,3076,3107,47
3723,0,5517,3107,47
3723,0,2296,3107,47
3723,0,2061,3107,65
3723,0,6557,3107,47
3723,1,3888,3107,47
3723,1,9005,3107,47
3723,1,2296,3107,47
3723,1,9651,144,59
3723,1,3244,3107,47
3723,1,2061,3107,65
3723,1,8976,3107,20
3723,1,8461,3107,65
3723,1,2893,3107,65
3723,1,6606,3107,47
3723,1,6557,3107,47
3723,1,6325,3107,65
3723,1,3556,3107,47
3723,2,2103,3107,45
3723,2,3888,3107,47
3723,2,3522,3107,65
3723,2,8167,3107,47
3723,2,9222,3107,65
3723,3,4647,2905,62
3723,4,878,4730,58
3723,4,878,4730,58
3723,5,7765,1332,64
3723,6,3244,3107,47
3723,6,6606,3107,47
